,GLD,MDYG,MDYV,SLYG,SLYV,SPHB,SPLV,SPYG,SPYV,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,XMLV,XSLV
2016-02-03 00:00:00+00:00,109.25,33.5503429016,31.2898920621,35.8535522307,37.1466142928,22.899678051,33.3241739483,21.6582303239,19.3329895792,35.6626670749,,44.5235625341,15.2642948668,44.4484810459,37.4997801054,43.0133310077,24.165594278,38.5875826625,59.8884438402,67.8462550412,30.007317967,28.3922050047
2016-02-04 00:00:00+00:00,110.57,33.6400942325,31.646719276,36.0696196921,37.3411876792,23.0907361515,33.2534032046,21.6397111018,19.481116499,36.6530488726,,44.5002517683,15.3948209036,45.2182292074,37.5367257016,42.6189492604,24.3103745695,38.4220417674,59.5619774595,67.4554784762,29.9589768223,28.4214856222
2016-02-05 00:00:00+00:00,112.32,32.7885360716,31.1333182455,35.0302214829,36.6797419149,22.5812478834,32.9172421719,21.0378363813,19.2093428985,36.2336980213,,43.4668078212,15.1917804018,44.7886023266,36.483776211,42.5503611304,23.8686511303,38.5461974387,58.4012081058,65.2782947571,29.5507627115,28.0708195442
2016-02-08 00:00:00+00:00,113.83,32.0180933747,30.7332539997,34.5685194338,36.4938575422,21.7897214668,32.651851883,20.7253245073,19.0645229584,35.2790056578,,43.2414704192,14.8074537377,44.4126788059,35.9573014656,42.4389054192,22.6037717557,38.4137647226,57.6031791752,64.0129230229,29.309056988,28.1234194559
2016-02-09 00:00:00+00:00,113.58,32.0390661943,30.6283698998,34.4775436606,36.3425563086,21.525879328,32.7933933704,20.7623629516,19.0043960556,35.7162012261,,42.2002562168,14.7856993983,44.6811956064,35.7910462829,42.7218314553,22.4265902091,38.5461974387,58.0301246531,63.9105767797,29.3806734987,27.9919196767
2016-02-10 00:00:00+00:00,114.46,32.2888894867,30.5916383374,34.4093118306,36.1437032587,21.4803893041,32.8376250853,20.8225504237,18.922795259,35.3771516017,,42.0293106015,14.7059334868,44.466382166,35.8649374752,42.6703903579,22.9023554732,38.5048122149,58.546304275,63.7989263326,29.4254338178,27.8679592181
2016-02-11 00:00:00+00:00,119.0592,31.9181640577,30.164136057,34.115914962,35.6725079884,21.052783079,32.4660786807,20.6466178131,18.6430333699,34.6098287675,,41.8513717565,14.2563438043,43.5802767243,35.7725734848,42.327449708,22.3281560165,37.8260945448,57.6031791752,63.7617095169,29.0610848199,27.6324869467
2016-02-12 00:00:00+00:00,118.36,32.4523541101,30.7137818461,34.6276536864,36.3122960619,21.8534075004,32.9355452555,20.9660743954,19.0387542857,35.6358999993,,42.9539709753,14.8582138632,44.457431606,36.271339033,42.9275958452,22.5496329498,37.7102159182,58.3740025741,64.9340392118,29.4254338178,27.9919196767
2016-02-16 00:00:00+00:00,114.77,33.20768404,31.2722786141,35.3736550269,37.1293227233,22.4629738211,33.3166616296,21.3804419914,19.341536189,36.1801638701,,43.3813350136,15.0975115974,45.3524876077,36.9178869659,43.2705364951,22.5496329498,37.9502502161,59.4712923537,66.5064496756,29.783068768,28.4390189261
2016-02-17 00:00:00+00:00,115.48,33.6829651432,31.7396545544,35.8603754137,37.5572890697,23.154422185,33.5559672598,21.7577711431,19.6360076953,36.8939525531,,44.8032917228,15.3005520992,46.050631289,37.6752716872,43.7163593399,23.2550779966,37.8757568133,60.2239787315,67.9392970805,29.9804617755,28.4828521859
2016-02-18 00:00:00+00:00,118.29,33.4423945653,31.9166298773,35.6897958389,37.4751541143,22.8359920174,33.6180094602,21.607302463,19.5908695705,36.7868842507,,44.2438333454,15.2135347413,46.023779609,37.5274893026,43.5191684662,23.542177725,38.4965351702,59.8521697979,67.4926952919,30.1415989245,28.5880520093
2016-02-19 00:00:00+00:00,117.58,33.5071635671,31.7484612783,35.9511237475,37.4621854372,22.6449339169,33.6534621462,21.6466558101,19.5157753637,36.3586110408,,44.1428200272,15.2135347413,45.9342740088,37.5551984997,43.5877565962,23.5093663274,38.2399467827,59.7886902239,67.6787793705,30.2132154351,28.7020184846
2016-02-22 00:00:00+00:00,115.49,33.9790520083,32.2023394758,36.3743885325,38.0090313243,23.4455583382,33.9282204624,21.9522229758,19.8354357475,37.0545550068,,45.2695070373,15.4528324756,46.7129727303,38.0539640479,43.8020945024,23.8702917002,38.6869071996,60.6411302179,68.9906721243,30.4012087756,28.8510515678
2016-02-23 00:00:00+00:00,117.22,33.713807525,31.9378722266,36.1105587901,37.6653613794,22.7468315705,33.8041360615,21.7022134766,19.6060945612,36.1444744359,,43.7232262442,15.1772775089,46.2475436094,37.4535981102,43.7935209861,23.7472489595,38.7200153787,60.1877046892,68.6091997633,30.2042633713,28.7370850924
2016-02-24 00:00:00+00:00,117.61,34.0036950714,32.1379043495,36.522224164,38.1408795421,23.0452461276,33.9016309479,21.8202735179,19.6507602604,36.5192134945,,44.166130793,15.1410202764,46.2743952895,37.7399264805,43.9306972461,23.766935798,38.9021103633,60.3872119218,69.0092805322,30.3295922649,28.9264447745
2016-02-25 00:00:00+00:00,117.92,34.4065274198,32.3082856931,36.8065234553,38.5083253951,23.1635201898,34.3182000079,22.0841724338,19.8504674732,36.992098497,,44.2049820692,15.3513122247,46.8830333706,38.2109828316,44.4279611884,23.9195087965,39.2994085117,61.1398982996,69.6977916228,30.7503392651,29.1841843419
2016-02-26 00:00:00+00:00,117.11,34.5866469294,32.4750381354,37.0544096934,38.5774916734,23.5911264148,33.9725363198,22.0425041839,19.8483200838,37.5274400093,,44.4691707474,15.4600839221,46.9456872908,38.1093824421,43.8020945024,24.0917686335,38.2151156484,61.0310761727,69.6233579914,30.6757685734,29.0438302442
2016-02-29 00:00:00+00:00,118.64,34.3617442815,32.529294636,36.7246452594,38.6596266287,23.4000683143,33.7864097185,21.8249033234,19.7001502163,37.2954586873,,43.9641041567,15.2933006527,46.6503188102,37.8415268699,43.6563447262,24.058957236,38.3227172303,60.0600200603,69.2604940382,30.5668219565,28.8685848717
2016-03-01 00:00:00+00:00,117.77,35.1202201342,33.0849590907,37.5138600922,39.1913423925,24.1643007165,34.229568293,22.3897395995,20.1145963675,38.2501510508,,45.1141019324,15.8081533537,47.563275932,38.9683675529,44.0764470223,24.6331566927,38.1323452008,61.3484740428,71.093422212,31.0547094354,29.333217425
2016-03-02 00:00:00+00:00,118.68,35.2465196876,33.5671161658,37.7026348216,39.8440991431,24.8375530708,34.282747322,22.4013141134,20.2304265509,38.0984709557,,46.2174781767,15.9821880695,47.599078172,39.0792043414,44.2050497659,24.9038507223,38.330994275,61.44895314,71.0282927845,31.2427027759,29.4471839004
2016-03-03 00:00:00+00:00,120.73,35.4960345562,33.9878031924,37.9823853243,40.354200445,25.4503036932,34.4156948943,22.4082588217,20.3980732402,38.3304522777,,46.9168011485,16.0909597669,47.9391994527,39.0792043414,44.4279611884,24.9383026897,38.5627515283,61.2759259582,71.4469819612,31.394887861,29.6400502433
2016-03-04 00:00:00+00:00,120.54,35.6995634336,34.3497639741,38.2143735461,40.6784173741,25.9475096549,34.5131897807,22.4615015854,20.5332943498,38.7765702045,,47.3674759525,16.1562227853,48.1361117731,39.1808047309,44.6165785458,25.0104877642,38.9931578557,61.130829789,71.3818525337,31.4933605632,29.7715500225
2016-03-07 00:00:00+00:00,121.14,35.6611955107,34.5817038759,38.4509105565,41.3095596628,26.2204497985,34.4422844088,22.3781650857,20.5891694216,39.2226881314,,48.478622452,16.1489713389,48.2793207333,38.9406583558,44.3422260259,24.9940820655,39.2083610194,61.6212548409,71.0748138041,31.5202167547,29.9293497576
2016-03-08 00:00:00+00:00,120.58,35.1356413251,33.8594197436,37.704909216,40.2677425972,25.001317157,34.4422844088,22.2300113083,20.3465573689,38.4553652972,,46.4428155787,15.8879192651,47.599078172,38.7005119807,44.4708287696,24.9563489583,39.597382123,60.8685684632,70.5165615684,31.3322234142,29.6137502874
2016-03-09 00:00:00+00:00,119.58,35.2457486281,34.0815793137,37.8300009042,40.5443644811,25.2924533102,34.5397792952,22.3272372247,20.3989966176,38.6962689777,,47.1965303372,15.9096736046,47.7512376923,39.0330223462,44.8051959032,24.8802265161,39.7794771077,60.9766651092,70.6561246274,31.4306961164,29.6751168511
2016-03-10 00:00:00+00:00,121.5,35.0276929889,34.0264819702,37.5820919221,40.2106804177,25.256061291,34.5752319811,22.3156627108,20.4044724606,38.9014832241,,47.2353816134,15.8951707116,47.6796332122,38.99607675,44.8223429357,24.7630898269,39.8119231232,61.0129391515,70.832904502,31.4038399249,29.4996961456
2016-03-11 00:00:00+00:00,119.41,35.7679101516,34.6869862698,38.3644835719,41.0718005814,26.1385677554,34.9740746982,22.6744726403,20.7802870768,39.6152719071,,48.4553116863,16.3085031617,48.3688263335,39.5964426877,44.9680927119,25.3386017395,39.8539705105,62.2009140369,71.9214963615,31.8514431165,29.9293497576
2016-03-14 00:00:00+00:00,117.87,35.5982770518,34.5586470759,38.248489461,40.9118535631,26.0020976836,34.8943061547,22.7230855985,20.7598868777,39.347601151,,48.1367312214,16.2577430362,48.4135791336,39.6426246829,44.9423721631,25.4207122618,39.9036327791,61.9379272302,72.1913182754,31.7977307335,29.8329165862
2016-03-15 00:00:00+00:00,117.96,35.3854646175,34.350649072,37.6889884557,40.3282630906,25.5926874682,34.9135037842,22.7045663763,20.6664754394,39.4368247363,,48.0434881585,16.2504915897,48.3867274536,39.7904070675,45.0538278743,25.5887886456,39.9781261819,60.9766651092,72.1727098676,31.7798266058,29.6751168511
2016-03-16 00:00:00+00:00,120.59,35.63528791,34.7799658031,37.9432657418,40.6006053111,26.1294697506,35.1177282468,22.8573499592,20.7931714131,39.7669520022,,48.8749054693,16.2142343573,48.5567880939,40.2522270196,45.1567100693,25.3961037137,40.590627494,60.83156894,72.758874715,32.0385412506,29.7541043852
2016-03-17 00:00:00+00:00,120.13,35.8851112024,35.2804886593,38.3440140229,41.5559645289,26.4933899422,35.428504603,22.9267970423,20.9622568533,40.4985854023,,49.5435359329,16.4100234126,49.6219047359,40.4000094042,45.4310625892,26.2455087671,40.8141077025,60.1242251151,72.8612209582,32.3527586911,30.3238490954
2016-03-18 00:00:00+00:00,119.8,36.1418962372,35.3971547397,38.735734778,41.8937198924,26.7314119434,35.4196252785,22.9741037009,21.109302992,40.6657315137,,49.6848823149,16.5717270436,50.0451015345,40.4648729401,45.3718435978,26.0629420499,40.5554517092,60.8285727041,72.9552371477,32.2906582243,30.4124536467
2016-03-21 00:00:00+00:00,118.96,36.1882875126,35.4372009934,38.5987948719,41.8199709809,26.7040978304,35.4196252785,23.0345129542,21.0973318938,40.8537500874,,49.5127186024,16.5425643036,50.3419716316,40.6041188897,45.3976965001,25.9304326527,40.5137537329,61.1834970512,72.9926069708,32.3892693405,30.2893974758
2016-03-22 00:00:00+00:00,119.31,36.1821020092,35.3971547397,38.548515103,41.5943860752,26.7223072391,35.3574700073,23.0554238495,21.0417980989,40.3881802859,,49.2388217869,16.4915295085,50.054097598,40.613401953,45.1305498426,25.8850481842,40.3803202089,61.7932388781,72.8711550457,32.443057222,30.2542385699
2016-03-23 00:00:00+00:00,116.61,35.8171573099,34.8949098269,38.0875525557,40.9046168443,25.8664650311,35.3841079807,22.9392522086,20.8781138591,39.8867974227,,48.1588857719,16.3675878632,49.7302393102,40.3813253704,45.1391674767,25.7896414183,40.680545638,61.3564089125,72.3573199781,32.3444461059,29.9905467753
2016-03-24 00:00:00+00:00,116.33,35.696539994,34.9660685973,38.0829878922,41.112849065,25.8845833927,35.3041940605,22.9578396712,20.848294156,39.8867974227,,48.3936544708,16.2655182729,49.5863022933,40.49272213,45.0874616721,25.8310506049,40.7889603762,61.3291070397,72.4507445358,32.2727289305,30.0432851342
2016-03-28 00:00:00+00:00,116.6,35.9594238876,35.0993635082,38.1583048406,41.1215254075,25.7936273964,35.4018666296,22.9555162384,20.8662291948,40.0569094655,,48.135408902,16.316553068,49.6042944205,40.3906084337,45.3287554272,25.9966873513,40.6388476617,61.1561951783,72.7777304879,32.4609865159,30.1311823991
2016-03-29 00:00:00+00:00,118.76,36.5105522386,35.6992572771,39.2720827437,42.2364354222,25.9575120745,35.7836775815,23.227357878,20.979652109,40.2807411009,,48.3623519776,16.3457158081,49.9281527083,41.0218567384,45.6648431575,26.5598522891,41.2392985198,61.8660438723,73.5157844942,33.0078299783,30.851939971
2016-03-30 00:00:00+00:00,117.1,36.5686959703,35.7927281666,39.3314233697,42.2798171349,26.0940826396,35.8724708261,23.3365592204,21.0725901836,40.4598064092,,48.4556334073,16.4404947133,50.0181133438,41.2632163842,45.9664603515,26.5018794279,41.1392233768,61.8751444966,73.9829072829,33.0257592722,30.887098877
2016-03-31 00:00:00+00:00,117.64,36.6676640244,35.7112578192,39.4455399581,42.3144791233,26.212443796,35.8103155548,23.3574701158,21.0704293356,40.1195823234,,48.4327825873,16.4040412883,49.9011645176,41.1796688145,45.7251665963,26.634388825,41.3810716391,61.6840313867,73.898825181,32.9541317432,30.7816221591
2016-04-01 00:00:00+00:00,116.93,36.9256922978,35.8505085548,39.5756328689,42.1930537096,26.0667685266,36.121091911,23.5386978756,21.0850798853,40.5045727363,,47.7832558536,16.5498549886,50.13506217,41.4952929668,46.2077541066,26.6898771351,41.5395239489,62.3847794564,74.2071262215,33.1781582699,30.9398372359
2016-04-04 00:00:00+00:00,116.15,36.6460147625,35.4993371339,39.2104597859,41.7158548706,25.757208579,35.9435054218,23.4527308613,21.0228906785,39.9763300768,,47.4304767554,16.4696574534,49.5683101662,41.3374808907,46.2249893748,26.6508696813,41.3643924486,63.1310306476,73.6278939635,32.9450774498,30.6585659883
2016-04-05 00:00:00+00:00,117.66,36.2192150295,35.0860295725,38.7722520863,41.212627004,25.4840674488,35.5883324433,23.2343281765,20.7981624813,39.7256386452,,47.1102522501,16.2363555329,49.2624440055,40.9383091686,45.9147545468,26.4121043113,40.5888100902,62.3119744622,73.0019494265,32.5774372794,30.2542385699
2016-04-06 00:00:00+00:00,116.94,36.5960668228,35.2593707371,39.1967657953,41.4373442755,25.9301979615,35.8458328527,23.5317275771,20.9904995662,40.1822551813,,48.1275832787,16.3238437531,49.5053377214,41.3374808907,46.2766951795,26.4853157533,40.5387725187,63.9872173801,73.6932911539,32.7299259236,30.3333461083
2016-04-07 00:00:00+00:00,118.61,36.2686990565,34.8193508577,38.7288877827,40.8091770765,25.5386956748,35.5261771721,23.227357878,20.74414128,39.6002929294,,47.84586084,16.0176349823,49.0285463532,40.7433648392,45.776872401,26.2701536196,40.5220933282,63.2857412604,72.8618125899,32.452021869,29.9553878693
2016-04-08 00:00:00+00:00,118.43,36.3985946274,35.1260313797,38.8658276888,40.9913802696,25.8573603267,35.6771256879,23.2622093703,20.8175885052,39.8599376264,,48.8084125056,16.0759604625,49.2174636878,40.7433648392,46.0267837902,26.5184431025,40.7389228047,63.112829399,72.7497031206,32.6313148075,30.148761852
2016-04-11 00:00:00+00:00,120.03,36.2748845599,35.1971457036,38.7471464369,41.0781436949,26.0576638222,35.5172978476,23.150684595,20.8197925702,40.0390029347,,48.6049462999,16.1415766276,49.2354558149,40.6319680796,45.699313694,26.5018794279,40.5637913044,62.6304963121,72.4787719031,32.5595976321,30.1399721255
2016-04-12 00:00:00+00:00,120.05,36.5563249636,35.6060530662,39.0506965621,41.5683570476,26.8406683955,35.7925569059,23.329588922,21.0553033992,40.5941053904,,50.0526866099,16.3457158081,49.5233298485,40.9104599787,45.9836956197,26.6178251504,40.847337543,63.1401312719,73.0299767939,32.7927680986,30.4036639202
2016-04-13 00:00:00+00:00,118.77,37.2274520801,36.1562112548,39.8609015167,42.5401074107,27.3869506559,35.7836775815,23.5108166818,21.305961773,40.9970023341,,50.2874553088,16.717540744,50.2610070597,41.3281978274,45.6303726211,26.5155444595,40.5971496854,63.7316718503,74.0576469291,33.0526532129,30.8607296975
2016-04-14 00:00:00+00:00,117.11,37.1609579187,35.9838479122,39.742243088,42.4012859303,27.3299552068,35.7215223102,23.5363744428,21.3405137333,41.0238621303,,50.4048396583,16.7539941691,50.3509676952,41.3189147641,45.4235494024,26.4107792174,40.5471121139,63.7680743474,74.0576469291,32.927148156,30.8255707916
2016-04-15 00:00:00+00:00,117.92,37.2831216105,36.0976308305,39.8084307093,42.6051799796,27.1320189344,35.8628101211,23.5131401146,21.2541014198,41.211880704,,49.7233843815,16.6956686889,50.4229362036,41.1611026879,45.7036225111,26.5929796384,40.7722811857,63.722571226,74.2631809562,33.1243703883,30.9046783299
2016-04-18 00:00:00+00:00,117.74,37.4377591949,36.2371926912,40.0823105216,42.9001756256,27.3596365429,36.0762792289,23.6618398149,21.4248084158,41.3998992777,,50.5457008776,16.8196103342,50.4679165214,41.3374808907,45.9664603515,26.6923616863,40.9300663279,64.3141118043,74.9638651393,33.2229815045,31.0453139537
2016-04-19 00:00:00+00:00,119.58,37.5305417456,36.5749412834,40.1204254621,43.1443279043,27.7693482382,36.0940683212,23.6316351883,21.5911937156,42.2862725538,,51.555206283,17.0310401997,50.8277590634,41.1054043081,45.9406074491,26.6012614758,40.9974502575,64.5416274114,74.5527970852,33.2946986799,31.1859495775
2016-04-20 00:00:00+00:00,118.97,37.6326025513,36.4905374702,40.1918624464,43.1257605313,28.1062222988,35.7916537518,23.6176945914,21.6560191571,42.160926838,,52.0169180575,17.16227253,50.7467944914,41.1889518778,45.3201377931,26.3362426815,39.9716800416,64.8874511341,74.646221643,33.1243703883,31.0892625862
2016-04-21 00:00:00+00:00,119.42,37.3666259061,36.0771854623,39.8677713353,42.7960595152,27.9969658467,35.2401918898,23.5294041443,21.5062075618,41.9729082643,,51.7117187489,17.0091681447,50.6208496017,41.040422865,44.6134917959,25.7263681811,39.1377205164,65.269677354,74.3846328813,32.6043312202,30.7113043472
2016-04-22 00:00:00+00:00,117.89,37.5088924838,36.5393841215,40.1781684558,43.3036255531,28.3702587247,35.4803446361,23.3992919065,21.6603408532,42.268366023,,52.4629785855,17.169563215,50.7467944914,40.3256269906,44.7772268441,26.0547430309,39.4873163493,65.4061867182,74.2351535889,32.8554309806,30.9749961418
2016-04-25 00:00:00+00:00,118.23,37.3913679196,36.2949730794,39.8860299894,42.8828229405,27.9423376207,35.4981337285,23.3969452394,21.51988573,42.1251137763,,51.8760568382,17.13310979,50.5039007756,40.3349100539,45.0874616721,26.2374403622,39.5630398742,65.1513692383,74.3192356908,32.8822352749,30.9574166889
2016-04-26 00:00:00+00:00,118.7,37.5800257726,36.6949911515,40.3230965231,43.6203120553,28.3702587247,35.5515010054,23.3458529517,21.6776276376,42.4653378621,,52.7055729077,17.2424700652,50.9537039531,40.1399657245,44.9064913557,26.3113971695,39.621417041,64.9056523827,74.4967423506,33.0347239191,31.22989821
2016-04-27 00:00:00+00:00,119.04,37.7723949277,36.9882932913,40.383578315,43.8502351323,28.8163892374,35.7827592056,23.3179717579,21.824565305,42.8234684787,,53.7072526897,17.2716328053,51.3135464951,39.9543044584,45.1219322085,26.2119323033,40.1968491134,64.8328473884,74.4220027044,33.0311380603,31.2738468424
2016-04-28 00:00:00+00:00,121.29,37.1965245632,36.5438732132,39.8038660458,43.3817126358,28.2245834552,35.5603955516,23.0809816105,21.606319652,42.420571535,,52.9090391134,17.0893656798,50.8187629998,39.4530190401,45.1650203791,26.2388482746,40.1384719466,64.5234261628,73.6185515077,32.8285370398,31.0365242273
2016-04-29 00:00:00+00:00,123.65,36.9058059044,36.414978501,39.52542157,43.1561277301,27.9332329163,35.5248173669,22.9926911634,21.4939555534,42.1698801034,,52.8229572571,16.9945867746,50.5218929027,39.1095456978,45.0702264038,25.988405514,40.3803202089,63.5139849174,73.9922497387,32.6626910717,30.9749082446
2016-05-02 00:00:00+00:00,123.24,37.3109563757,36.5705410846,39.9453706154,43.3860508071,27.924128212,35.8894937595,23.2110938483,21.6024517339,42.3220856155,,52.7681778941,17.14769116,50.7827787456,39.3973206602,45.5872844505,26.2617061456,40.7055644237,63.8772818388,75.0292623297,33.0167946252,31.247477663
2016-05-03 00:00:00+00:00,122.96,36.8872493943,36.0194050741,39.4272813039,42.7548468882,27.1866471604,35.7649701133,23.0438066854,21.3643046704,41.6237309131,,51.5239037898,16.9289706095,50.3689598223,39.0352811914,45.5011081094,26.3941327243,40.6722060427,63.6816184167,74.3379206024,32.7837138052,31.0277345008
2016-05-04 00:00:00+00:00,122.21,36.7882813402,35.9067333171,39.249259426,42.5141217648,26.7314119434,35.8450210287,22.9555162384,21.2280199838,41.2029274386,,50.7804695765,16.7977382792,49.7482314373,38.9146013684,45.6389902552,26.7750972411,41.1475629721,63.0680543276,74.0015921945,32.9002542152,31.0628934067
2016-05-05 00:00:00+00:00,122.07,36.8068687779,35.6718338159,39.041567235,42.2017300521,26.7223072391,35.8805992134,22.9531928055,21.2087236108,40.9970023341,,51.1952276113,16.7904475942,49.7212432466,38.9331674951,45.6476078893,26.7999427531,40.9891106623,63.3312443818,73.52512695,32.9630067437,30.9749961418
2016-05-06 00:00:00+00:00,123.18,36.9680629959,35.8416192643,39.2355654354,42.5965036371,26.6039460827,35.9873337673,23.0716878792,21.2584015074,41.3282731544,,51.0778432618,16.8633544443,50.054097598,39.2209424575,45.8802840103,26.9408168059,40.7222436142,62.9581187862,74.0669893849,33.1064410945,31.2035290305
2016-05-09 00:00:00+00:00,120.65,37.1790195886,35.7082799069,39.4569516169,42.3926095877,26.1760249787,36.1296465059,23.1320971325,21.2391267428,40.8268902912,,50.3344090486,16.8196103342,49.8291960092,39.2209424575,46.1301953996,27.2124610701,40.9557522813,63.6770681046,74.272523412,33.2140168576,31.3090057484
2016-05-10 00:00:00+00:00,120.98,37.536727249,36.2291923297,39.6555144808,42.8654702555,26.7133846288,36.4854283523,23.4387902644,21.4874946177,41.5073384627,,51.2187044812,17.0602029398,50.6838220466,39.7315109392,46.5869300075,27.313416667,40.9974502575,64.2140049372,75.225453901,33.4829562654,31.5287489106
2016-05-11 00:00:00+00:00,122.12,37.1192057709,35.8416637107,39.1328605058,42.3535660464,26.7678307608,36.2096974213,23.2134172811,21.3565040089,41.3640862161,,51.3752169471,16.8779358144,50.2610070597,39.4437359767,46.2163717407,26.8165892461,41.1475629721,63.4404518732,73.7119760655,33.2229815045,31.2211084835
2016-05-12 00:00:00+00:00,121.16,37.1377622811,35.7705049404,39.0461318986,42.1409956544,26.5037943349,36.4409556215,23.1599783263,21.3016400769,41.5431515244,,51.5167042163,16.8852264994,50.1530542971,39.3323392171,46.4662831299,26.9076066383,41.3894112344,63.0673262776,73.8521129021,33.402274443,31.3265852013
2016-05-13 00:00:00+00:00,121.71,36.8717856358,35.3838208039,38.8349249167,41.7896037821,26.1171175416,36.1307583242,23.0554238495,21.1287506244,41.1402545807,,50.8587258095,16.6810873189,49.5233298485,39.1838102043,45.8802840103,26.5192712863,41.1892609483,62.9217162891,72.9739220592,33.1781582699,31.1068420392
2016-05-16 00:00:00+00:00,121.8,37.2212665767,35.7793942308,39.2378477671,42.2537881073,26.5402131523,36.3980635645,23.2738265344,21.2908358367,41.8475625485,,51.7195443722,16.7685755391,50.13506217,39.7315109392,46.1732835701,26.8807734853,41.2392985198,63.7771749717,73.4317023922,33.4470976777,31.3529543808
2016-05-17 00:00:00+00:00,122.22,36.7264263064,35.4682690636,38.5211955918,41.5181210244,26.6494696044,35.8545429091,22.9996614619,21.0985419687,41.6326841785,,51.9621386944,16.6737966339,49.8921684541,39.3323392171,45.2684319884,26.4356247293,40.5394396863,63.112829399,72.6002238282,32.9092188621,30.6409865353
2016-05-18 00:00:00+00:00,120.1,36.7851885885,35.3349297062,38.9365799737,41.6160769315,26.5584225609,35.6763394155,22.9903677306,21.1547024095,40.9970023341,,51.4612988034,16.9654240346,49.7212432466,39.4066037235,44.7427563076,25.7838441321,39.7798693508,63.3767475032,72.1798133183,32.9002542152,30.9398372359
2016-05-19 00:00:00+00:00,119.87,36.670756776,35.2593707371,38.6261828531,41.3254194569,26.5220037436,35.6139681928,22.8904833538,21.0756153709,41.1402545807,,51.4691244267,16.8050289642,49.253447942,39.1930932676,45.1822556473,25.7317513754,40.1801699229,62.8398106706,72.1144161279,32.7478552175,30.6849351678
2016-05-20 00:00:00+00:00,119.71,37.0913710057,35.6504995187,39.1146018516,41.9718069752,26.8406683955,35.6852495902,23.0205955916,21.217367003,41.4357123394,,51.7743237353,16.9216799245,49.5053377214,39.666529496,44.9495795263,25.9069122347,40.2719054706,63.4222506246,72.5908813724,33.0463779601,31.0541036802
2016-05-23 00:00:00+00:00,119.37,37.0202377169,35.619387002,39.0940608657,41.8807053786,26.8952966215,35.5426867953,22.9926911634,21.2260103952,41.9191886718,,51.6412881392,16.9070985544,49.4153770859,39.5922649896,44.9926676968,25.988405514,39.9133028748,63.1674331447,72.3386350665,32.927148156,30.9574166889
2016-05-24 00:00:00+00:00,117.3,37.7686836256,36.1596336316,39.9841702555,42.6138563222,27.3505318386,35.9525548306,23.3644636486,21.4485777443,42.1967398997,,51.899533708,17.16227253,49.9281527083,40.3349100539,45.3718435978,26.1624069161,40.3136034469,64.077495573,73.2074834536,33.4919209123,31.572697543
2016-05-25 00:00:00+00:00,116.98,37.8088893976,36.5705410846,40.1233924934,42.9522336807,27.8330811686,35.8901836078,23.4922292192,21.6646625493,42.7160292937,,52.7212241543,17.3445396554,50.2700031232,40.613401953,45.4407846706,26.3398866899,40.1968491134,64.4779230414,73.6092090519,33.4202037369,31.6254359019
2016-05-26 00:00:00+00:00,116.58,37.8181676527,36.5723189427,40.2169680959,42.8351030566,27.6855849583,36.0683871014,23.5247572787,21.6192847403,42.2594127576,,52.5021067019,17.2424700652,50.1260661064,40.7433648392,45.621754987,26.3196790068,40.6513570546,64.4870236657,73.7586883443,33.5349512175,31.6342256284
2016-05-27 00:00:00+00:00,115.62,38.1142367718,36.7972179922,40.4840009128,43.1908331002,27.8057670556,36.1663990229,23.6201341958,21.640007273,42.2415062267,,52.5334091951,17.3591210255,50.314983441,40.9383091686,45.6734607917,26.4234504285,40.7222436142,64.7782436427,74.104359208,33.8056835547,31.915496876
2016-05-31 00:00:00+00:00,116.06,38.1088863114,36.9394466401,40.5296475482,43.368698122,27.924128212,36.1218481495,23.6107242929,21.6797884857,42.0266278568,,52.3299429894,17.3153769154,50.3059873774,41.0218567384,45.3804612319,26.4356247293,40.9891106623,64.9329542555,74.0296195618,33.7787896139,31.9594455084
2016-06-01 00:00:00+00:00,115.94,38.2109471171,37.05496297,40.9404672666,43.5856066852,27.9969658467,36.2555007697,23.6258033719,21.712676593,42.0803474493,,52.345594236,17.3518303405,50.3509676952,40.919743042,45.8458134739,26.3362426815,41.0975254005,65.1695704869,73.9829072829,33.8505067893,32.1440297647
2016-06-02 00:00:00+00:00,115.67,38.3967905661,37.1596343656,41.0819718362,43.8502351323,28.0971175945,36.3089618177,23.6943678744,21.781348344,42.3131323501,,52.2751636263,17.3882837655,50.41394014,40.8826107888,45.8630487421,26.4190610547,41.1142045911,66.0068279209,74.393975337,33.9670471993,32.2055578501
2016-06-03 00:00:00+00:00,118.88,38.3431622519,37.1594565798,40.8662914841,43.6159738841,27.8330811686,36.52280601,23.6293117555,21.6732411161,42.6712629666,,52.0716974206,17.140400475,50.3689598223,40.7897801558,46.1560483019,26.5385679672,41.7646930207,65.7884129381,73.9081676367,33.9760118462,32.1088708587
2016-06-06 00:00:00+00:00,118.92,38.4367179904,37.6283666532,41.232605733,44.1625834633,28.3975728377,36.5138958354,23.7059850385,21.8782407706,43.109972972,,53.2226900952,17.2424700652,50.8457511905,40.8640446622,46.2077541066,26.5514876334,41.7063158539,66.1440653351,74.0950167522,33.9648060376,32.3204395753
